( common_voice_ca_17473425 "Aleshores es va publicar una introducció al software lliure i una introducció al sistema operatiu Linux.")
( common_voice_ca_17473457 "A allò que no ha de durar, no t'hi has d'acostumar.")
( common_voice_ca_17473474 "Les seves contribucions no s'oblidaran.")
( common_voice_ca_17473555 "Qui sembra, collir espera.")
( common_voice_ca_17473634 "Així mateix, contindrà les referències bibliogràfiques pertinents.")
( common_voice_ca_17473643 "Fa més mal una plomada, que d'un gat l'esgarrapada.")
( common_voice_ca_17473653 "Així com preguntaràs, la resposta trobaràs.")
( common_voice_ca_17473724 "Si ho feu pel vostre compte, envieu còpies de les vostres cartes a les organitzacions citades anteriorment.")
( common_voice_ca_17473768 "T'estimo!")
( common_voice_ca_17473771 "L'Ajuntament no respon dels objectes de valor que s'hagin deixat als vestidors.")
( common_voice_ca_17473923 "Font de textos originals de domini públic.")
( common_voice_ca_17473977 "Els homes esdevenen com més va més bàrbars.")
( common_voice_ca_17474035 "La cera al costat del foc s'escalfa.")
( common_voice_ca_17474153 "Així aplegà el moment en què ja volava perfectament.")
( common_voice_ca_17474466 "Volia saber com havia acomplit l'encàrrec.")
( common_voice_ca_17474673 "Poseu-hi també la sal.")
( common_voice_ca_17474703 "També especifica que aquests llocs seran classificats a proposta de la corporació.")
( common_voice_ca_17474754 "El que sap, sap, i el que no, a escola.")
( common_voice_ca_17474787 "La comunicació és una qüestió estratègica.")
( common_voice_ca_17474802 "La llista de greuges seria llarga.")
( common_voice_ca_17474824 "És a l'Oest on es pot observar la democràcia duta al seu darrer límit.")
( common_voice_ca_17474871 "Fàcilment es veu on duria l'èxit d'una tal empresa.")
( common_voice_ca_17474874 "Mesures de seguretat: el nivell de seguretat aplicable a aquest fitxer és el nivell alt, mitjà i bàsic.")
( common_voice_ca_17474875 "Disseny d'un pla de negoci que incorpora tant un pla d'accions específiques com un pla econòmic i financer.")
( common_voice_ca_17474993 "Es va morir.")
( common_voice_ca_17475172 "Per Sant Andreu, si no teniu manta, patireu.")
( common_voice_ca_17475202 "A la licitadora que no aporte aquesta oferta de jornada extra se li atorgaran zero punts.")
( common_voice_ca_17475320 "No podem oblidar tampoc l'OpenOffice dos punt zero que és la segona versió d'aquest potent paquet ofimàtic.")
( common_voice_ca_17475324 "Així mateix, es planteja la retirada dels coberts desmuntables un cop cessi l'activitat.")
( common_voice_ca_17475420 "Els nord-africans provenien del Marroc i Algèria.")
( common_voice_ca_17475423 "Si el termini acabara en dia inhàbil, s'entendrà prorrogat fins al primer dia hàbil següent.")
( common_voice_ca_17475428 "Pel novembre, qui no ha sembrat, que no sembre.")
( common_voice_ca_17475450 "En el cap ho té la cabra.")
( common_voice_ca_17475512 "Ei.")
( common_voice_ca_17475533 "L'avi n'era un gran aficionat; tenia amics que hi jugaven i, de fet, jo l'havia vist jugar algunes vegades.")
( common_voice_ca_17475550 "Aquest consum incrementa els fluxos de diners i, per tant, el PIB.")
( common_voice_ca_17475635 "Tanmateix hi ha hagut més diagnòstic que estratègia.")
( common_voice_ca_17475738 "«Que ros i maco», li contestaven.")
( common_voice_ca_17476191 "Escumeu-lo de tant en tant.")
( common_voice_ca_17476271 "Assimilar que les persones som els transmissors del patrimoni clàssic.")
( common_voice_ca_17476301 "Bé, és igual.")
( common_voice_ca_17476344 "Vent de llevant, porta aigua al davant.")
( common_voice_ca_17476359 "Encara que superi el setanta-cinc per cent sobre el total d'assistència, no es percebrà l'ajut corresponent als dies no assistits.")
( common_voice_ca_17476661 "El que més xiula, capador.")
( common_voice_ca_17477665 "L'aigua de pluja és un gran aliment per a tots els éssers vius i, especialment, per als que són de color verd.")
( common_voice_ca_17477666 "Valoració: la persona aspirant podrà fer dos intents consecutius.")
( common_voice_ca_17477850 "Les dejeccions ramaderes només poden emmagatzemar-se en les zones habilitades.")
( common_voice_ca_17477866 "Delimitació concreta de la zona on l'empresa distribuïdora prestarà el servei.")
( common_voice_ca_17477903 "Quan el seny és vingut, l'home és ja perdut.")
( common_voice_ca_17477905 "Aquestes unitats d'execució completen la trama urbana en la part nord de la dita homologació.")
( common_voice_ca_17477912 "El vent de gener porta l'oliva a l'oliver.")
( common_voice_ca_17477934 "Si a l'escola no vas, burro eixiràs.")
( common_voice_ca_17477946 "Qui vulga saber, que vaja a escola.")
( common_voice_ca_17477955 "Per a fer córrer el bocí, el millor remei és el vi.")
( common_voice_ca_17477973 "Com que ja té el que volia, no protesta de res.")
( common_voice_ca_17477975 "Al marit, barca; la muller, arca.")
( common_voice_ca_17477983 "Per a aconseguir-ho, la informació ha de ser la millor eina.")
( common_voice_ca_17477993 "Pel que fa a la formació, s'han d'aportar les titulacions o certificats formatius emesos pel centre corresponent.")
( common_voice_ca_17478005 "Consistirà a resoldre per escrit dos supòsits pràctics relacionats amb les matèries que figuren en el programa.")
( common_voice_ca_17478047 "El seu mètode no empra les eines de l'hermenèutica stricto sensu, ni tan sols en un sentit ampli o general.")
( common_voice_ca_17478054 "En el límit comú d'aquesta finca, existeix una caseta de camp que és d'ambdues finques.")
( common_voice_ca_17478276 "Els clústers que tenien una posició sòlida han crescut, ja que podien servir un mercat més ampli.")
( common_voice_ca_17478371 "Quan pica cura, menys els ulls, que piquen per malura.")
( common_voice_ca_17478379 "Més tard va ser ajornat per Dinamarca.")
( common_voice_ca_17478394 "Quan Déu vol, a tots vents plou.")
( common_voice_ca_17478492 "Ella va riure.")
( common_voice_ca_17478535 "Hi haurà un mínim de tres exercicis diferents en aquesta part, un dels quals serà d'interpretació instrumental.")
( common_voice_ca_17478552 "Va respirar profundament.")
( common_voice_ca_17478555 "Sap actuar amb la rapidesa necessària.")
( common_voice_ca_17478612 "Porten un gra de blat que és més gran que elles.")
( common_voice_ca_17478674 "El que no sap, amb sa mare es gita.")
( common_voice_ca_17478814 "Ells són «normals», com a molt es defineixen com a patriotes, però en cap cas com a nacionalistes.")
( common_voice_ca_17478816 "L'aigua va allà on n'hi ha més.")
( common_voice_ca_17478841 "Una vegada finalitzada la relació temporal, l'aspirant tornarà a incorporar-se a la llista, ocupant l'últim lloc.")
( common_voice_ca_17478858 "Com us dieu?")
( common_voice_ca_17478883 "Lluna minvant, llinatge semblant.")
( common_voice_ca_17478893 "És un vigor que commou en temps com els nostres tan propers a la fallença, i que en el cas de la pereta és doble.")
( common_voice_ca_17478896 "En aquest sentit, la nostra memòria no escapa de l'esmentada tendència interdisciplinària.")
( common_voice_ca_17478898 "La situació d'incapacitat temporal del treballador durant el període de prova n'interromp el còmput.")
( common_voice_ca_17478909 "Fuig de vent acanalat i d'enemic reconciliat.")
( common_voice_ca_17478918 "Podeu baixar el Firefox Focus aquí.")
( common_voice_ca_17478934 "El meló collit ens posava dins de la realitat: s'acabava l'estiu.")
( common_voice_ca_17479066 "Analitzem breument a continuació els canvis que s'han donat.")
( common_voice_ca_17479072 "Dos.")
( common_voice_ca_17479121 "Ho cultivarien tot; tiraven terra i més terra sobre el llac.")
( common_voice_ca_17479211 "L'amor d'una mare és la cosa més gran del món.")
( common_voice_ca_17479226 "Any comencem; la fi vegem.")
( common_voice_ca_17479369 "Nova interfície.")
( common_voice_ca_17479445 "L'octubre és arribat, la gavina vora el mar.")
( common_voice_ca_17479497 "Esperem que aquest projecte esdevingui d'interès i restem a la vostra disposició per a resoldre qualsevol dubte.")
( common_voice_ca_17479545 "No me'n recordo.")
( common_voice_ca_17479570 "N'hi ha milions i milions.")
( common_voice_ca_17479619 "És, doncs, una gran oportunitat per a fer arribar al món l'existència del català a Internet.")
( common_voice_ca_17479631 "Qui no es dóna vergonya d'ofendre no se'n dóna de demanar perdó.")
( common_voice_ca_17479653 "Per últim, hi ha polítiques de clústers que serveixen per a enfortir la competitivitat global.")
( common_voice_ca_17479656 "Des de quan?")
( common_voice_ca_17479663 "Adquirir una tècnica apropiada pel que fa al tractament de la respiració.")
( common_voice_ca_17479675 "Pel que sembla no va parlar.")
( common_voice_ca_17479715 "Al setembre, el mal temps és de témer.")
( common_voice_ca_17479751 "A l'amor i al gaspatxo, donar-los foc borratxo.")
( common_voice_ca_17479753 "Del pa de mon compare, bon tros a mon fillol.")
( common_voice_ca_17479756 "Cal afegir que a Amèrica la legislació és feta pel poble i per al poble.")
( common_voice_ca_17479835 "No estima la possibilitat de generació d'olors perquè el material emmagatzemat no és perible.")
( common_voice_ca_17479869 "Deixa fer vent, que la música és de qui l'entén.")
( common_voice_ca_17479925 "El termini comença a comptar a partir de la darrera de les publicacions preceptives.")
( common_voice_ca_17479938 "Llaura per Sant Joan si vols menjar bon pa.")
( common_voice_ca_17479982 "En poques paraules, la independència és l'únic vincle que ens pot lligar i mantenir junts.")
( common_voice_ca_17479997 "Per Sant Martí, afanya't a collir.")
( common_voice_ca_17480134 "Diré el mateix de la justícia federal.")
( common_voice_ca_17481401 "Aquesta era la doctrina oficial d'aquest temps en matèria de moral.")
( common_voice_ca_17481683 "Qui no té seny, no té fred.")
( common_voice_ca_17481686 "Però segurament deu haver anat a dormir ja.")
( common_voice_ca_17481728 "Sempre estem en un ai.")
( common_voice_ca_17481730 "La placeta paregué animar-se, i va llançar una riallada interminable.")
( common_voice_ca_17481742 "Un cop finalitzi el termini conferit sense que s'hagin retirat els treballs, poden ser destruïts.")
( common_voice_ca_17481865 "A Pasqua els jocs i a Nadal els focs.")
( common_voice_ca_17481894 "Jo sóc Jahvè, el vostre Déu.")
( common_voice_ca_17482598 "Aquests salaris serviran de base per a l'aplicació de l'increment de l'any següent.")
( common_voice_ca_17482883 "No, no, no!")
( common_voice_ca_17482904 "A dinou anys, Bach escrivia així una peça en sis moviments de caràcter descriptiu.")
( common_voice_ca_17482910 "La seua il·lusió era veure món, ensenyar-se coses i més coses.")
( common_voice_ca_17482950 "Agafeu un ansat amb aigua freda i poseu-hi una cullerada petita de sal.")
( common_voice_ca_17482980 "L'espina, quan naix ja pica, siga grossa siga xica.")
( common_voice_ca_17483033 "Impacte de les noves tecnologies en l'ús de la llengua.")
( common_voice_ca_17483053 "Al millor pescador, li escapa una anguila.")
( common_voice_ca_17483066 "Este últim actuarà com a secretari.")
( common_voice_ca_17483105 "Les americanes no reclamen mai semblants drets.")
( common_voice_ca_17483141 "Mai plou de tan bona gana com quan plou de tramuntana.")
( common_voice_ca_17483147 "La situació econòmica de la unitat de convivència, atenen les despeses excepcionals.")
( common_voice_ca_17483152 "Any de gelades, any de pelades.")
( common_voice_ca_17483154 "Ja sabem que no va escriure les escenes en el mateix ordre en què les trobem en l'obra.")
( common_voice_ca_17483167 "Adreça: carrer de Santa Lucia, díhuit, porta vint-i-quatre.")
( common_voice_ca_17483175 "Als ulls de la democràcia, el govern no és un bé, és un mal necessari.")
( common_voice_ca_17483179 "Generalitat valenciana.")
( common_voice_ca_17483491 "Feu-ho.")
( common_voice_ca_17483499 "Una altra cosa.")
( common_voice_ca_17483523 "Espanya maltracta els valencians.")
( common_voice_ca_17483540 "Això es veu en la llengua tant com en la política.")
( common_voice_ca_17483641 "Tot són mentides.")
( common_voice_ca_17483683 "És important l'adhesió a un territori concret que li done suport social.")
( common_voice_ca_17483754 "Qui a trenta no té seny i als quaranta no té cabal, als cinquanta a l'hospital.")
( common_voice_ca_17483757 "Quedava únicament per concretar la ubicació exacta de la cessió de sòl amb destinació a zona verda.")
( common_voice_ca_17483767 "Observen i callen.")
( common_voice_ca_17483769 "Això suposa una partida molt important del seu pressupost.")
( common_voice_ca_17483775 "Si això no fos prou, l'estrena de l'obra es va haver d'ajornar finalment fins al mil nou-cents vuitanta-tres.")
( common_voice_ca_17483795 "Estan mancades d'aigua a l'estiu.")
( common_voice_ca_17483804 "No tinguin atorgada una beca Equitat en un tram u o una beca general dels cursos que prevegi la convocatòria.")
( common_voice_ca_17483813 "I si en mengen, on són els papers que els emboliquen? preguntà Quimet.")
( common_voice_ca_17483840 "L'aspecte de l'àngel és deliberadament pur.")
( common_voice_ca_17483860 "Pensar que aquella categoria que t'interessa la pots millorar.")
( common_voice_ca_17483863 "No m'ho podia creure.")
( common_voice_ca_17483910 "Els seus principis en matèria de govern es mostren a cada pas.")
( common_voice_ca_17483954 "Ho declarava Sangonera, com a coneixedor de la Devesa.")
( common_voice_ca_17484589 "A fills petits, treballs petits; a fills grans, treballs grans, i si són casats, doblats.")
( common_voice_ca_17484652 "L'abús d'autoritat per part de qui l'ostenti.")
( common_voice_ca_17485557 "I així podríem continuar fins a esmentar una llarga llista de llocs webs força populars.")
( common_voice_ca_17485565 "El peix, per la boca mor.")
( common_voice_ca_17485567 "La lectura d'aquests ritmes és idèntica d'esquerra a dreta i de dreta a esquerra.")
( common_voice_ca_17485582 "El vi fa parlar a glops, però clar.")
( common_voice_ca_17486085 "Les criatures sempre tenen un budell buit.")
( common_voice_ca_17486105 "Ell va assentir.")
( common_voice_ca_17486149 "A pardal vell, gàbia nova.")
( common_voice_ca_17486195 "Això passava en mil sis-cents vint.")
( common_voice_ca_17486203 "Depèn de la zona.")
( common_voice_ca_17486204 "De la Gerència de Prestacions Farmacèutiques i Accés al Medicament depèn la Divisió de Prestacions Farmacèutiques.")
( common_voice_ca_17486287 "Són paviments o elements propis.")
( common_voice_ca_17486302 "Més endavant, en el tercer capítol, presentarem exemples d'aquest tipus en el marc de l'òpera.")
( common_voice_ca_17486315 "Fa l'estudi i proposa els indicadors de gestió del Gabinet Jurídic i la seva actualització periòdica.")
( common_voice_ca_17486329 "Els aparcaments no poden estar situats a més de tres-cents metres de distància de la porta principal.")
( common_voice_ca_17486333 "Els mossos es lloguen per Sant Joan i es lloguen per Tots Sants.")
( common_voice_ca_17486346 "Les filles, per casar-les, ensenyar-les.")
( common_voice_ca_17486409 "Jo li vaig dir que ja s'ho podia estalviar perquè jo ja ho havia fet per informar-lo de tot el que havia passat.")
( common_voice_ca_17486417 "Sabater amic o parent, calça car i dolent.")
( common_voice_ca_17487024 "En temps de fred, val més una gorra que un barret.")
( common_voice_ca_17487029 "Dolçaina pagada, mal tocada.")
( common_voice_ca_17487166 "El jurat es reunirà tantes vegades com ho consideri convenient.")
( common_voice_ca_17487463 "Després de mort, combregat.")
( common_voice_ca_17487594 "De maljust ve l'anyell, que el diable s'enduu la pell.")
( common_voice_ca_17487761 "A què es refereix?")
( common_voice_ca_17487821 "El llenç blanc que subjectava els braços és col·locat a la creu que ha quedat buida.")
( common_voice_ca_17487856 "Quin remei!")
( common_voice_ca_17487878 "I això és, i molt.")
( common_voice_ca_17487889 "La qualificació del primer exercici serà «apta» o «no apta».")
( common_voice_ca_17487912 "Per Sant Mateu, el raïm meu i el meló, teu.")
( common_voice_ca_17487935 "Així s'evitaran les proteccions administratives que es canvien quan interessa al govern de torn.")
( common_voice_ca_17488027 "Ho he comprovat.")
( common_voice_ca_17488085 "Pareixia que instantàniament s'havia despertat en ell una nerviositat estranya que li agusava els sentits.")
( common_voice_ca_17488097 "Els anys passen volant.")
( common_voice_ca_17488216 "Si la baixa es produeix amb anterioritat a la resolució de concessió, decaurà el dret a la sol·licitud presentada.")
( common_voice_ca_17488254 "Segueixi'm.")
( common_voice_ca_17488268 "Li vaig explicar el cas i em va dir que no hi volia baixar.")
( common_voice_ca_17488420 "Lluna naixent vermellosa, ventada grossa.")
( common_voice_ca_17488733 "La regió és concebuda com un objecte sobre el qual la nació com a subjecte actua.")
( common_voice_ca_17488743 "No tinc temps per a anar a comprovar-ho.")
( common_voice_ca_17488763 "Juliol blader, setembre raïmer.")
( common_voice_ca_17488764 "Ella parlava per ell, aconsellant-li com una mare perquè fera tot el que li manaven aquells senyors.")
( common_voice_ca_17488768 "Sembraràs quan voldràs, però per Sant Joan segaràs.")
( common_voice_ca_17488802 "I què ha passat?")
( common_voice_ca_17488812 "A més, l'estudi es va fer, com tot el que jo he fet a la meva vida, amb total independència.")
( common_voice_ca_17488827 "Vol viure entre el silenci torbat tan sols pel rellotge de pèndol i el veïnatge del gat que dorm a recer seu.")
( common_voice_ca_17489187 "La motivació és cabdal.")
( common_voice_ca_17489233 "Ni tan sols això.")
( common_voice_ca_17489366 "Qui hi estigui interessat, pot visitar el lloc web del projecte.")
( common_voice_ca_17489374 "A la boca que no parla, Déu no la sent.")
( common_voice_ca_17489376 "Som els alumnes els qui omplim els nostres butlletins de notes.")
( common_voice_ca_17489465 "Porta el control de l'emmagatzemament, seguretat i destrucció dels fitxers que es fan servir als processos.")
( common_voice_ca_17489481 "El nombre màxim de captures de becada és de tres exemplars per caçador i dia.")
( common_voice_ca_17489527 "Serà responsable que es respectin els nivells de qualitat especificats per a la seva àrea de treball.")
( common_voice_ca_17489533 "La recerca de col·locacions esdevé la més seguida de totes les indústries.")
( common_voice_ca_17489546 "Entre classes i estudis, la tabola que muntàvem els estudiants dins la residència era important.")
( common_voice_ca_17489551 "Déu dóna pa a qui no té talent.")
( common_voice_ca_17489594 "Aquesta inconveniència s'arreglarà en futures versions.")
( common_voice_ca_17489752 "Qui trenca, paga.")
( common_voice_ca_17489769 "El porc més roí menja el millor aglà.")
( common_voice_ca_17489889 "Remarquem que per fer efectiva aquesta exempció cal presentar un certificat expedit per l'òrgan competent.")
( common_voice_ca_17489957 "Però aquesta paràbola no està en la pastoral.")
( common_voice_ca_17489960 "L'efecte va ser immediat.")
( common_voice_ca_17489963 "Hi ha un dia per a cadascú.")
( common_voice_ca_17490021 "L'aigua fa la vista clara.")
( common_voice_ca_17490317 "Però aquestes dues paraules no es trobaran unides mai en el meu pensament.")
( common_voice_ca_17490503 "També el trobareu al DVD d'instal·lació de l'Ubuntu, des d'on s'iniciarà automàticament en inserir el DVD.")
( common_voice_ca_17490618 "Si era tan fort, per què no ajudava l'avi a les nits en la faena del redolí?")
( common_voice_ca_17490625 "Els urbans, la quota líquida dels quals sigui inferior a deu euros.")
( common_voice_ca_17490700 "La veu no li tremolava, però es velava amb la feble ronquera de l'emoció.")
( common_voice_ca_17490702 "En canvi, no hi ha avanços en matèria de diners i finançament.")
( common_voice_ca_17490748 "És una mica com si anares nu per la vida.")
( common_voice_ca_17490809 "La terra, en el pla, ven-la quan més goig et fa.")
( common_voice_ca_17490834 "Oi que no?")
( common_voice_ca_17490851 "A més, el portàtil està fabricat per als nens, no serveix per als adults.")
( common_voice_ca_17490959 "El nostre pla és pau per sempre.")
( common_voice_ca_17491027 "Bé sabia defensar-se la xica de les irresistibles arrancades de Canyamel!")
( common_voice_ca_17491042 "Però el vagabund no perdia la seua gravetat solemne.")
( common_voice_ca_17491054 "Abans de dinar no faces el sopar.")
( common_voice_ca_17491059 "Ho sabeu?")
( common_voice_ca_17491091 "Com ja s'ha indicat, només el remoreig de les campanes acompanyarà al poble fins a l'alba.")
( common_voice_ca_17491184 "No ho dubtis.")
( common_voice_ca_17491199 "Li fem els maigs a la Mare de Déu.")
( common_voice_ca_17491205 "Anirem en eixa aturada canviant ritmes, pautes de conducta i, no cal dir-ho, alterant el companatge.")
( common_voice_ca_17491209 "Aquests no poden ultrapassar el nombre de places convocades.")
( common_voice_ca_17491218 "Per Carnestoltes, bones voltes.")
( common_voice_ca_17491219 "Els rectors antics tenien tirada a la terra.")
( common_voice_ca_17491220 "Qui dóna als sants, no pensa donar-ho a tants.")
( common_voice_ca_17491247 "Abans perdre un amo que un bon costum.")
( common_voice_ca_17491304 "No s'ha de ballar pas més de pressa del que marca la música.")
( common_voice_ca_17491306 "L'objectiu d'aquesta prova és valorar l'agilitat.")
( common_voice_ca_17491383 "És com si fóra un cotxe grandíssim que travessara la mar sense afonar-se.")
( common_voice_ca_17491391 "Olivera de ton avi, i figuera de ton pare, i vinya de tu mateix.")
( common_voice_ca_17491418 "La neu de Sant Andreu, fins a Carnestoltes la veureu.")
( common_voice_ca_17491433 "És una discussió tècnica.")
( common_voice_ca_17491434 "El nucli de població més proper és Llobera, a més de dos quilòmetres de distància.")
( common_voice_ca_17491496 "Curiosament, la població pensa que els anys de bonança tornaran i tan sols és qüestió d'esperar.")
( common_voice_ca_17491512 "Així s'arruïnarien sense escalfar el cor de la població que els envolta.")
( common_voice_ca_17491517 "A l'amic, quan el proves, quina baina t'emportes.")
( common_voice_ca_17491518 "Poseu-hi llavors la sang, ratlleu-hi les tomates i feu-ho coure uns vint minuts més.")
( common_voice_ca_17491535 "Pel que sé, vaig aprendre a caminar al terrat amb l'ajut d'un caminador de fusta i d'una gorra de cop.")
( common_voice_ca_17491548 "Cada instància tindrà assignat un número identificador de referència, que serà diferent per a cada una.")
( common_voice_ca_17491567 "La costurera consentia aquestes carícies.")
( common_voice_ca_17491607 "I també adverteix de l'estat ruïnós dels immobles.")
( common_voice_ca_17491632 "No obstant això, podrà constituir-se més d'una comissió atenent el nombre de persones aspirants.")
( common_voice_ca_17491645 "Els pobles democràtics tendeixen cap a aquest ideal.")
( common_voice_ca_17491673 "Se'l va dispensar de l'horari de sereno, però se li donà un plus.")
( common_voice_ca_17491742 "Pel que fa a la superfície ocupada, l'alternativa A arriba a cinc coma zero nou hectàrees, i l'alternativa B a cinc coma vint-i-cinc hectàrees.")
( common_voice_ca_17491758 "Castelló té més població que Cantàbria i La Rioja i pràcticament la mateixa que Navarra.")
( common_voice_ca_17491765 "Així està bé.")
( common_voice_ca_17491766 "Joan, amb la seua probitat, amb les seues propietats, amb el seu renom, ofereix garanties.")
( common_voice_ca_17491770 "De sobte, comencem a albirar una concepció de la identitat nacional que s'acosta al fur intern de l'individu.")
( common_voice_ca_17491786 "Catalunya, no ho descobrirem ara, és una terra de pas.")
( common_voice_ca_17491800 "I, en els ajuts de l'annex primer, quan l'incompliment suposa no respectar els requisits d'admissibilitat.")
( common_voice_ca_17491802 "Les sol·licituds d'admissió requereixen ser aprovades per la presidència o el plenari.")
( common_voice_ca_17491821 "La Comissió Mixta dictarà les seues normes internes de funcionament.")
( common_voice_ca_17491884 "Davant el rei acate i davall la manta el rei mate.")
( common_voice_ca_17491888 "Els contractes de conreu inclouen la cessió al conreador del dret a fertilitzar la finca.")
( common_voice_ca_17491904 "Però no sempre és així en les relacions entre pobles.")
( common_voice_ca_17491982 "Van riure.")
( common_voice_ca_17491985 "Infant que sembla a son pare honra a sa mare.")
( common_voice_ca_17492019 "Et va bé?")
( common_voice_ca_17492024 "El present acord no atribuïx un dret d'exclusivitat a cap de les dues parts firmants.")
( common_voice_ca_17492071 "Microsoft Office dos mil tres, edició per a estudiants i professors.")
( common_voice_ca_17492087 "Faig que sí amb el cap.")
( common_voice_ca_17492105 "De la mar i del caparrot, ningú en treu el que vol, sinó el que pot.")
( common_voice_ca_17492131 "L'Institut Cartogràfic Valencià redactarà el Pla cartogràfic i les seues modificacions o revisions.")
( common_voice_ca_17492139 "Li havia dit moltes vegades que allò no era més que un somni de borratxo.")
( common_voice_ca_17492156 "La promoció d'actuacions que contribuïsquen a la normalització lingüística del valencià als centres educatius.")
( common_voice_ca_17492181 "A cada porc li ve el seu Sant Martí.")
( common_voice_ca_17492189 "No hi ha cosa més barata que el que es compra.")
( common_voice_ca_17492195 "No ho fan.")
( common_voice_ca_17492215 "Saleu el pollastre, poseu oli en una cassola i feu-lo sofregir fins que quedi ben ros.")
( common_voice_ca_17492218 "Ens podem equivocar i no volem imposar.")
( common_voice_ca_17492219 "En defecte de vicepresident actuarà com a tal el conseller de més edat.")
( common_voice_ca_17492247 "El que té un gat, amb ell combat.")
( common_voice_ca_17492306 "Confiem que les conferències siguin del vostre interès, esperem la vostra assistència i les vostres preguntes.")
( common_voice_ca_17492345 "La documentació complementària consta en l'expedient corresponent.")
( common_voice_ca_17492357 "El País Valencià és, doncs, un país d'acollida.")
( common_voice_ca_17492369 "Es tramet a la Mesa del Parlament perquè s'hi pronunciï.")
( common_voice_ca_17492374 "Aquest fet seria el detonant de la irrupció de la pregunta.")
( common_voice_ca_17492375 "L'objectiu del pla era facilitar activitats econòmiques que permeteren l'ingrés de divises a l'Estat espanyol.")
( common_voice_ca_17492396 "Qui ha de passar barca, no compte jornada.")
( common_voice_ca_17492411 "Gràcies, diputada.")
( common_voice_ca_17492482 "Aquí no.")
( common_voice_ca_17492545 "Pluja de maig, collita segura.")
( common_voice_ca_17492551 "Lluna que gira en dimarts, d'una gota en fa un mar.")
( common_voice_ca_17492825 "Allò era una verdadera catàstrofe!")
( common_voice_ca_17492874 "Temen el seu propi lliure albir; tenen por d'ells mateixos.")
( common_voice_ca_17492885 "El mal es riu de l'ungüent.")
( common_voice_ca_17492890 "Sap què passa?")
( common_voice_ca_17492896 "Sant Llorenç escura els torrents.")
( common_voice_ca_17492903 "I una altra cosa.")
( common_voice_ca_17492905 "Proporciona l'atenció sociosanitària als pacients o usuaris.")
( common_voice_ca_17492913 "Però m'interessa més parlar de la fallida de l'administració com a organització.")
( common_voice_ca_17492951 "Per Santa Magdalena, l'avellana és plena.")
( common_voice_ca_17492968 "Part sense sang, criatura morta.")
( common_voice_ca_17492980 "Era un bon company, de qui podia traure un cert partit.")
( common_voice_ca_17493073 "Realitza reunions de coordinació dels projectes entre les unitats afectades o involucrades.")
( common_voice_ca_17493087 "Poseu-hi un xic de sal.")
( common_voice_ca_17493093 "Recopila la jurisprudència en matèria urbanística.")
( common_voice_ca_17493121 "No poden ser articles provinents d'agències de premsa.")
( common_voice_ca_17493148 "Al llarg del dos mil quinze s'han baixat quatre-centes vint-i-nou cent vuitantat-tres còpies de programes en català des del nostre lloc web.")
( common_voice_ca_17493201 "No hi ha res més.")
( common_voice_ca_17493244 "Què deu ser?")
( common_voice_ca_17493247 "Més amunt.")
( common_voice_ca_17493316 "De tant en tant trobem noves rompudes.")
( common_voice_ca_17493346 "On hi ha música, no hi pot haver dolenteria.")
( common_voice_ca_17493394 "Un dels avantatges que ofereix la plataforma oficial de robots és la integració d'aquests a qualsevol xat.")
( common_voice_ca_17493451 "Gener abeurat, febrer gelat.")
( common_voice_ca_17493532 "Una col·lecció de llibres de text i de manuals lliures.")
( common_voice_ca_17493545 "A la presó i al llit es coneix el bon amic.")
( common_voice_ca_17493549 "Sant Antoni del porquet, a les velles fa carasses i a les joves fa l'ullet.")
( common_voice_ca_17493561 "Durant el dia arrossegava una gran pedra al cim d'una muntanya.")
( common_voice_ca_17493606 "La gent es plany d'haver perdut les arrels quan té oportunitat de menjar un bon meló lluny de casa.")
( common_voice_ca_17493632 "L'arc de Sant Martí de la matinada treu el bover de la llaurada.")
( common_voice_ca_17493653 "Vesteix-te.")
( common_voice_ca_17494239 "No hi ha alegria amb malaltia.")
( common_voice_ca_17494252 "Rep els originals de les propostes de publicacions i programa la seva edició.")
( common_voice_ca_17494266 "Es valorarà que l'estàndard de qualitat constructiva sigui mitjà o superior a la mitjana.")
( common_voice_ca_17494293 "De dia no fila Toni, i de nit gasta cresolades d'oli.")
( common_voice_ca_17494304 "Els aspirants no poden aconseguir més de deu punts per la valoració dels seus mèrits.")
( common_voice_ca_17495598 "Es tracta del primer moment en què Francesc canta part del seu tema.")
( common_voice_ca_17496633 "El canvi és, doncs, palès.")
( common_voice_ca_17496750 "Escolteu, escolteu!")
( common_voice_ca_17496862 "Qui té força, alça pes.")
( common_voice_ca_17496873 "Les mencions honorífiques seran atorgades pel professor que impartisca el mòdul professional corresponent.")
( common_voice_ca_17496925 "No s'admetran les ofertes que excedeixin d'aquests imports.")
( common_voice_ca_17496951 "On toquen al febrer calamarsades, al juliol pedregades.")
( common_voice_ca_17496957 "Tot en ordre.")
( common_voice_ca_17496979 "A la tardor, la foscor fa por.")
( common_voice_ca_17497027 "No és bo, gens bo, que passes tantes hores a soles amb l'ordinador.")
( common_voice_ca_17497037 "Si no fóra així, no consentiria que m'acompanyara sovint, cosa que pot provocar suposicions.")
( common_voice_ca_17497052 "És possible, això?")
( common_voice_ca_17497057 "Indirectament sí.")
( common_voice_ca_17497084 "Mirem si no els cursos i cursets que ara a l'inici de la tardor se'ns proposen per a tindre'ns torbats.")
